Gene.ID,Gene.Name,Undifferentiated ,Differentiated,FDR,AveExpr,P value,SRR3133925_nodiff_rep1,SRR3133926_nodiff_rep2,SRR3133927_nodiff_rep3,SRR3133928_diff_rep1,SRR3133929_diff_rep2,SRR3133930_diff_rep3,SRR3133925_nodiff_rep1 CPM,SRR3133926_nodiff_rep2 CPM,SRR3133927_nodiff_rep3 CPM,SRR3133928_diff_rep1 CPM,SRR3133929_diff_rep2 CPM,SRR3133930_diff_rep3 CPM
ENSG00000152684,PELO,0,-0.22807463849005,0.0482704351634375,5.09925271979927,0.0258725515518869,843,790,665,629,771,662,38.627,38.192,35.262,31.221,33.019,30.129
ENSG00000124383,MPHOSPH10,0,-0.245897862949886,0.0482947335305575,5.48206994244011,0.025888924423801,1057,960,991,725,967,992,48.433,46.410,52.548,35.986,41.413,45.148
ENSG00000101413,RPRD1B,0,-0.227791091785586,0.0483454853032121,5.31710087165264,0.0259194831400231,948,959,766,741,857,796,43.439,46.362,40.617,36.780,36.702,36.228
ENSG00000170365,SMAD1,0,-0.508908454211916,0.0483476369530259,4.93571798823098,0.0259239895229401,829,724,696,670,564,456,37.986,35.001,36.905,33.256,24.154,20.753
ENSG00000140750,ARHGAP17,0,0.192181784162679,0.0483559062082038,6.16427293871356,0.0259317768868266,1504,1388,1258,1547,1785,1648,68.915,67.102,66.706,76.786,76.444,75.004
ENSG00000143994,ABHD1,0,0.58762005500827,0.0483606540610139,2.25031069659895,0.0259376767342498,103,80,59,139,122,120,4.720,3.868,3.128,6.899,5.225,5.461
ENSG00000175416,CLTB,0,-0.269135068014739,0.0484133576099965,5.22952353612013,0.0259693010480807,952,843,753,733,735,751,43.622,40.754,39.928,36.383,31.477,34.179
ENSG00000170606,HSPA4,0,-0.232621094205884,0.0484160139291242,7.90314047221355,0.0259740834782042,5661,5081,5287,3911,5340,5210,259.395,245.636,280.344,194.124,228.690,237.117
ENSG00000175229,GAL3ST3,0,0.28970849832751,0.0484986759402062,4.53377319554556,0.0260217930478069,491,428,377,552,572,540,22.498,20.691,19.990,27.399,24.496,24.576
ENSG00000015285,WAS,0,0.744955546792544,0.0485086067915539,0.538844976974738,0.026030485392028,27,19,22,47,38,37,1.237,0.919,1.167,2.333,1.627,1.684
ENSG00000151923,TIAL1,0,-0.190969942718019,0.0485715706164012,6.60999901444026,0.0260676411234625,2261,2151,2035,1647,2213,2116,103.602,103.988,107.906,81.749,94.774,96.303
ENSG00000152192,POU4F1,0,2.53915601988694,0.0485817900564959,-0.30409588016798,0.0260764948014756,4,9,8,12,93,58,0.183,0.435,0.424,0.596,3.983,2.640
ENSG00000163468,CCT3,0,-0.266732488721569,0.0485975145009111,9.06204260603377,0.0260883051145321,12503,11934,11750,8202,12393,11511,572.905,576.938,623.045,407.109,530.742,523.888
ENSG00000216937,CCDC7,0,0.571331986989532,0.0486206918601213,1.72579895936311,0.0261074907817558,49,58,60,76,81,105,2.245,2.804,3.182,3.772,3.469,4.779
ENSG00000125869,LAMP5,0,-1.09322792995575,0.0486206918601213,6.15862334508677,0.0261054515390703,2223,2210,2047,451,1402,1835,101.861,106.840,108.542,22.386,60.042,83.514
ENSG00000122257,RBBP6,0,-0.244463984404023,0.0486333046173645,6.21541586318832,0.0261176359886873,1720,1662,1613,1170,1670,1641,78.813,80.348,85.530,58.073,71.519,74.685
ENSG00000135912,TTLL4,0,-0.58414777635224,0.0486587707724718,5.4181479740874,0.0261346865209982,1108,1112,1026,452,976,961,50.770,53.759,54.404,22.435,41.798,43.737
ENSG00000109184,DCUN1D4,0,0.25275566938057,0.0487441847143051,5.83583543780833,0.0261839427737176,1222,1007,1014,1088,1582,1419,55.994,48.682,53.767,54.003,67.751,64.581
ENSG00000165669,FAM204A,0,-0.273207865281143,0.0487537396575311,4.84360903720429,0.0261924563888276,661,620,667,516,574,606,30.288,29.973,35.368,25.612,24.582,27.580
ENSG00000104432,IL7,0,-0.496124944624989,0.0487964019433233,2.18676312019883,0.0262187602119882,143,111,85,70,98,82,6.552,5.366,4.507,3.474,4.197,3.732
ENSG00000072364,AFF4,0,0.204461362055029,0.048796488405846,7.82786764312133,0.0262221906142095,4624,4283,4168,4339,5999,5631,211.878,207.058,221.009,215.368,256.913,256.278
ENSG00000186340,THBS2,0,1.82782897898589,0.0488162101261254,1.3034531321149,0.0262392713857078,25,27,26,214,82,60,1.146,1.305,1.379,10.622,3.512,2.731
ENSG00000180008,SOCS4,0,-0.457774741956803,0.0488162101261254,5.94996535108185,0.0262395592709846,1566,1453,1464,756,1439,1352,71.756,70.244,77.629,37.524,61.626,61.532
ENSG00000175463,TBC1D10C,0,0.70710616955238,0.0488952863266064,1.0759816659144,0.0262888456928002,34,46,24,44,75,58,1.558,2.224,1.273,2.184,3.212,2.640
ENSG00000175536,LIPT2,0,-0.590418738809049,0.0488952863266064,1.08083449935543,0.0262873668894979,69,47,45,35,36,40,3.162,2.272,2.386,1.737,1.542,1.820
ENSG00000183808,RBM12B,0,-0.429658449867877,0.0489366075243989,5.31730104137683,0.026314455946199,1037,943,889,500,949,854,47.517,45.588,47.139,24.818,40.642,38.867
ENSG00000168135,KCNJ4,0,1.24679343367315,0.048959451449002,-1.41058437489328,0.0263301349505555,3,6,5,16,10,11,0.137,0.290,0.265,0.794,0.428,0.501
ENSG00000104524,PYCR3,0,-0.294938100501577,0.0489794893443346,3.89266228356212,0.0263475887191696,374,341,300,286,286,299,17.137,16.485,15.908,14.196,12.248,13.608
ENSG00000162300,ZFPL1,0,0.36028587942765,0.0489794893443346,3.32481383806518,0.0263488904170755,182,195,167,251,249,237,8.339,9.427,8.855,12.458,10.664,10.786
ENSG00000157637,SLC38A10,0,0.614744424442618,0.0489794893443346,7.9984595632069,0.0263511011326871,4645,4581,3616,8884,6127,5873,212.840,221.464,191.739,440.960,262.394,267.292
ENSG00000248592,TMEM110-MUSTN1,0,0.899624536996728,0.0490486932568274,-1.10024694822038,0.0263917344646133,7,5,8,11,15,14,0.321,0.242,0.424,0.546,0.642,0.637
ENSG00000182150,ERCC6L2,0,-0.4208672149564,0.0490544512019366,4.77745311637347,0.0263982344886982,740,624,607,355,584,641,33.908,30.167,32.186,17.621,25.010,29.173
ENSG00000003436,TFPI,0,3.29918895954005,0.0490895466437075,-0.680726573369118,0.0264205250694739,5,4,2,135,27,22,0.229,0.193,0.106,6.701,1.156,1.001
ENSG00000196747,HIST1H2AI,0,1.22174370555004,0.049116082169571,-0.995529934827568,0.0264382128848967,10,3,8,12,20,17,0.458,0.145,0.424,0.596,0.857,0.774
ENSG00000154370,TRIM11,0,0.2317636412207,0.0491220278536874,6.33860847188883,0.026444819849388,1663,1671,1303,1774,1993,1928,76.201,80.783,69.092,88.053,85.352,87.747
ENSG00000203814,HIST2H2BF,0,0.607805686422153,0.0491477041405609,1.1939505723482,0.0264620509672202,41,40,33,42,80,65,1.879,1.934,1.750,2.085,3.426,2.958
ENSG00000160305,DIP2A,0,-0.345955255642702,0.0492326760158366,5.79044954485584,0.0265112156215653,1349,1416,1111,779,1300,1174,61.813,68.455,58.911,38.666,55.674,53.431
ENSG00000159882,ZNF230,0,-0.371573090351789,0.0492451685383163,3.15355193241399,0.0265213577578755,235,208,185,125,194,196,10.768,10.056,9.810,6.204,8.308,8.920
ENSG00000131759,RARA,0,0.274842291833907,0.0492672495657266,6.25565377944083,0.026536666253606,1549,1550,1214,1624,2181,1693,70.977,74.933,64.372,80.608,93.403,77.052
ENSG00000161513,FDXR,0,-0.523290401325426,0.0492821627873592,5.81851028637032,0.0265481165417619,1576,1483,1142,1235,922,933,72.214,71.694,60.555,61.300,39.485,42.463
ENSG00000188573,FBLL1,0,-0.245811026559272,0.0493277524907219,4.77784999324058,0.0265760963315131,676,644,531,475,558,609,30.975,31.134,28.156,23.577,23.897,27.717
ENSG00000120500,ARR3,0,0.823763130673443,0.049365365384824,0.796779334533479,0.0265997842607547,40,23,20,33,65,56,1.833,1.112,1.061,1.638,2.784,2.549
ENSG00000120910,PPP3CC,0,0.292424931013411,0.049388379117584,4.06862841808118,0.0266156098559463,312,325,297,395,423,387,14.296,15.712,15.748,19.606,18.115,17.613
ENSG00000145781,COMMD10,0,-0.246502270562168,0.0494333514256967,3.97218164224149,0.0266432737365128,370,338,347,275,336,325,16.954,16.340,18.400,13.650,14.390,14.791
ENSG00000120458,MSANTD2,0,0.21102305620284,0.0494534856316365,4.97108968427807,0.0266575550495638,625,642,536,649,771,775,28.638,31.037,28.421,32.213,33.019,35.272
ENSG00000171408,PDE7B,0,0.553002456195051,0.0495129995230699,4.03346933216067,0.0266958879687716,320,268,245,521,398,386,14.663,12.956,12.991,25.860,17.045,17.568
ENSG00000184956,MUC6,0,-0.833386802322217,0.0495129995230699,0.356001437379225,0.0266965028635138,30,44,32,14,20,29,1.375,2.127,1.697,0.695,0.857,1.320
ENSG00000013561,RNF14,0,0.196568054349632,0.0495136807819033,5.73779255570045,0.02670373754791,1138,978,968,1083,1325,1311,52.145,47.281,51.328,53.755,56.744,59.666
ENSG00000102543,CDADC1,0,0.358174136373628,0.0495136807819033,2.55913301214327,0.0267011260465792,118,112,92,115,166,155,5.407,5.415,4.878,5.708,7.109,7.054
ENSG00000179950,PUF60,0,-0.243366182188681,0.0495211173380869,7.34626241406638,0.026711182431043,4118,3933,2983,2819,3495,3429,188.692,190.137,158.174,139.922,149.677,156.060
ENSG00000086189,DIMT1,0,-0.22864031007588,0.0495459328003917,5.37229608759533,0.0267301752350492,927,928,914,689,928,881,42.476,44.863,48.465,34.199,39.742,40.096
ENSG00000105393,BABAM1,0,-0.241012673699049,0.0495459328003917,5.15432606373416,0.026731439472056,838,814,737,695,729,702,38.398,39.352,39.080,34.497,31.220,31.949
ENSG00000162931,TRIM17,0,0.328356540722158,0.0495876748676627,4.16107941789744,0.0267573993165938,367,372,257,379,454,474,16.816,17.984,13.627,18.812,19.443,21.573
ENSG00000124570,SERPINB6,0,0.232544658706866,0.0496234899152241,6.80765231426008,0.0267836076290006,2298,2135,1958,2567,2639,2669,105.298,103.215,103.823,127.414,113.018,121.471
ENSG00000184635,ZNF93,0,-0.705026780566551,0.0496234899152241,2.87160047034901,0.0267827119764003,199,206,178,67,177,153,9.118,9.959,9.438,3.326,7.580,6.963
ENSG00000077097,TOP2B,0,-0.297374390017552,0.0496597197893726,8.13620036975813,0.0268066060222244,6489,6090,6681,4336,6465,5894,297.335,294.415,354.261,215.219,276.870,268.247
ENSG00000130638,ATXN10,0,-0.210557486075965,0.0496615628118674,7.38226912229828,0.0268110448328979,3984,3539,3569,3069,3434,3575,182.552,171.090,189.247,152.331,147.064,162.705
ENSG00000140471,LINS1,0,-0.496404755807791,0.0496724686805916,3.32206789787488,0.0268231398194097,234,241,263,125,208,225,10.722,11.651,13.946,6.204,8.908,10.240
ENSG00000133424,LARGE1,0,-0.509994501620853,0.0496724686805916,2.87609017356545,0.0268238220260587,195,179,163,159,131,114,8.935,8.654,8.643,7.892,5.610,5.188
ENSG00000150471,ADGRL3,0,1.7703533204492,0.049677898546511,1.72826704577523,0.0268301992982127,28,37,45,264,121,74,1.283,1.789,2.386,13.104,5.182,3.368
ENSG00000128510,CPA4,0,2.94300061224441,0.0497264797430572,-3.3300482787976,0.026859885625428,0,1,0,16,2,5,0.000,0.048,0.000,0.794,0.086,0.228
ENSG00000159079,CFAP298,0,-0.238500496805298,0.0497978929382054,4.60286934810782,0.0269019130366588,558,587,489,402,555,504,25.568,28.378,25.929,19.953,23.768,22.938
ENSG00000105668,UPK1A,0,1.26110987087573,0.0498176325528035,-1.22700183198366,0.0269160315685778,9,7,2,12,15,15,0.412,0.338,0.106,0.596,0.642,0.683
ENSG00000170482,SLC23A1,0,1.00609823843142,0.0498380377589961,0.0455887107669727,0.0269305124977876,22,17,8,21,36,40,1.008,0.822,0.424,1.042,1.542,1.820
ENSG00000177669,MBOAT4,0,-0.961649827306192,0.0498497806529428,-0.489362741594759,0.0269403148840765,24,17,20,6,17,11,1.100,0.822,1.061,0.298,0.728,0.501
ENSG00000068878,PSME4,0,-0.273677327280967,0.0498638686396495,6.77278061603324,0.0269513864200713,2551,2356,2518,1702,2459,2372,116.890,113.899,133.517,84.479,105.309,107.954
ENSG00000103319,EEF2K,0,-0.306558899908882,0.0498790843306395,5.34101429574968,0.0269630695116043,1016,959,821,587,941,880,46.555,46.362,43.534,29.136,40.299,40.051
ENSG00000081189,MEF2C,0,-0.347275238641476,0.0499020200356708,3.512957634907,0.0269809361754625,281,251,260,221,210,226,12.876,12.134,13.787,10.969,8.993,10.286
ENSG00000160294,MCM3AP,0,-0.366923440854181,0.0499020200356708,6.98587034610393,0.0269823890581224,3160,3085,2664,1713,2860,2865,144.796,149.142,141.259,85.025,122.482,130.392
ENSG00000114948,ADAM23,0,0.448333837837588,0.0499214387582967,5.56857639836087,0.0269963508624964,918,844,748,1382,1201,1042,42.064,40.802,39.663,68.596,51.434,47.423
ENSG00000137876,RSL24D1,0,-0.216163844359719,0.0499547965776195,6.76887403805761,0.0270178542655239,2571,2287,2404,1851,2402,2352,117.807,110.563,127.472,91.875,102.868,107.044
ENSG00000125878,TCF15,0,-1.43172363289614,0.0500168436739209,1.0871252010119,0.0270548807667533,79,99,49,9,56,38,3.620,4.786,2.598,0.447,2.398,1.729
ENSG00000143258,USP21,0,-0.188602698483272,0.0500230436730713,5.99023639385377,0.0270651724505758,1452,1489,1257,1159,1383,1330,66.533,71.984,66.653,57.527,59.228,60.531
ENSG00000230124,ACBD6,0,-0.203361020447637,0.0500230436730713,6.5853579887119,0.0270623377960755,2256,2201,1917,1734,1967,2122,103.373,106.405,101.649,86.068,84.239,96.576
ENSG00000104320,NBN,0,-0.316625649832007,0.0500276366647513,5.22357765909819,0.0270711268304476,917,816,847,548,807,851,42.018,39.449,44.912,27.200,34.561,38.731
ENSG00000107960,STN1,0,-0.248917050435594,0.0500315574681754,4.77996048027866,0.0270767180639141,663,639,551,460,560,626,30.380,30.892,29.217,22.832,23.983,28.490
ENSG00000115446,UNC50,0,0.251402715256457,0.0500550012610558,4.94904711322038,0.0270941799828594,641,591,518,711,735,742,29.371,28.571,27.467,35.291,31.477,33.770
ENSG00000187838,PLSCR3,0,-0.602672934047459,0.0500550012610558,0.691794852175129,0.0270963481167685,50,42,31,27,29,28,2.291,2.030,1.644,1.340,1.242,1.274
ENSG00000187867,PALM3,0,0.773643948799799,0.0501497896960677,4.84042099897903,0.0271511378749792,504,474,387,444,1179,1000,23.094,22.915,20.521,22.038,50.492,45.512
ENSG00000113318,MSH3,0,-0.245882344863583,0.0501552200503619,4.83352801504094,0.027157556043913,650,634,633,478,597,632,29.784,30.650,33.565,23.726,25.567,28.764
ENSG00000175906,ARL4D,0,0.285748742341925,0.0501720181393646,3.59929366422538,0.02717013104371,250,234,196,234,322,319,11.455,11.313,10.393,11.615,13.790,14.518
ENSG00000145332,KLHL8,0,-0.3621537588356,0.0501768704141071,4.97131869016732,0.0271762384142979,774,742,687,429,767,643,35.466,35.871,36.428,21.294,32.847,29.264
ENSG00000139433,GLTP,0,-0.281911871677597,0.0502132274876298,4.86772989197962,0.0271994119213507,732,648,609,559,646,520,33.541,31.327,32.292,27.746,27.666,23.666
ENSG00000128191,DGCR8,0,-0.190330763381025,0.0502829871649716,5.89014459958925,0.027240686250538,1356,1368,1193,1027,1293,1300,62.134,66.135,63.259,50.975,55.374,59.166
ENSG00000113163,COL4A3BP,0,-0.200434416796235,0.0502975707173851,5.52972915445287,0.0272520748970131,1062,1024,972,803,984,1021,48.662,49.504,51.540,39.857,42.141,46.468
ENSG00000170390,DCLK2,0,0.219666419911055,0.05031968906159,5.70017593537473,0.0272675485663845,1016,1037,925,987,1366,1319,46.555,50.133,49.048,48.990,58.500,60.030
ENSG00000181873,IBA57,0,-0.360362770856895,0.0503302847781579,3.73488140939143,0.0272767805507146,360,303,275,187,295,293,16.496,14.648,14.582,9.282,12.634,13.335
ENSG00000005379,TSPOAP1,0,-0.246369735860532,0.0504095157553405,4.94503741744588,0.0273232160293857,773,726,585,504,674,671,35.420,35.098,31.020,25.016,28.865,30.539
ENSG00000198604,BAZ1A,0,-0.334205852808878,0.0504162445073006,6.18372107773306,0.0273303594530908,1759,1575,1713,1059,1748,1475,80.600,76.142,90.832,52.564,74.860,67.130
ENSG00000113312,TTC1,0,0.232907619450033,0.0504164687916089,5.78482240829304,0.0273339773240498,1077,999,1064,1185,1360,1336,49.350,48.296,56.419,58.818,58.243,60.804
ENSG00000130024,PHF10,0,-0.226109758449526,0.0504312277758939,6.55971176686021,0.0273454764202299,2192,2082,2024,1828,1959,1872,100.440,100.652,107.323,90.733,83.896,85.198
ENSG00000141428,C18orf21,0,-0.460700024358246,0.0504714883455504,3.46367564953871,0.0273708071333013,293,220,294,163,213,238,13.426,10.636,15.589,8.091,9.122,10.832
ENSG00000123739,PLA2G12A,0,0.495557183562227,0.0504865032583551,4.58242366955661,0.027382450900388,438,426,379,696,683,492,20.070,20.595,20.097,34.546,29.250,22.392
ENSG00000165752,STK32C,0,-0.242496857792236,0.0505575396496099,5.12360354391398,0.0274244850998092,875,826,655,591,739,761,40.094,39.932,34.731,29.334,31.648,34.635
ENSG00000152700,SAR1B,0,0.315930616168564,0.0505645878580415,4.97191668512636,0.027435321456402,595,579,559,781,737,755,27.264,27.991,29.641,38.765,31.563,34.362
ENSG00000041353,RAB27B,0,1.47293375425969,0.0505645878580415,4.00692352527888,0.0274337008083623,139,207,285,237,865,894,6.369,10.007,15.112,11.764,37.044,40.688
ENSG00000119862,LGALSL,0,-0.235412920613212,0.0506348220312735,4.76018189763333,0.0274769405266793,684,575,560,495,554,574,31.342,27.798,29.694,24.569,23.726,26.124
ENSG00000135587,SMPD2,0,-0.323487914601242,0.0507153850920247,3.16422536435301,0.0275241750159629,200,222,196,164,181,174,9.164,10.732,10.393,8.140,7.751,7.919
ENSG00000163882,POLR2H,0,-0.228751492691595,0.0507420963906736,6.15191602347065,0.0275421905998476,1782,1571,1415,1377,1476,1410,81.654,75.949,75.031,68.348,63.211,64.172
ENSG00000134717,BTF3L4,0,-0.32576399424306,0.0507842406701662,5.91172832060387,0.027568587792376,1504,1222,1454,922,1369,1239,68.915,59.076,77.099,45.764,58.629,56.389
ENSG00000171962,DRC3,0,0.331044413623513,0.0507958082311381,3.12868922760291,0.0275783899196658,172,172,137,205,212,220,7.881,8.315,7.264,10.175,9.079,10.013
ENSG00000213638,ADAT3,0,-0.453839747483233,0.0508055437667266,2.98489028513351,0.0275871988691726,234,196,150,116,189,141,10.722,9.475,7.954,5.758,8.094,6.417
ENSG00000136840,ST6GALNAC4,0,0.410372724844164,0.0509128785367254,4.56200431051947,0.0276525426282686,499,452,327,616,625,535,22.865,21.852,17.339,30.575,26.766,24.349
ENSG00000004975,DVL2,0,0.336951841867119,0.0509128785367254,6.6183511442835,0.0276495100053885,1902,1947,1569,2527,2451,2196,87.152,94.126,83.196,125.428,104.966,99.944
ENSG00000240972,MIF,0,2.22310422195427,0.0509458625921299,-2.54192409757073,0.0276739904080551,0,3,2,12,7,5,0.000,0.145,0.106,0.596,0.300,0.228
ENSG00000072110,ACTN1,0,0.242459610937875,0.0509560413600352,8.06538371581823,0.0276830532603686,5462,5328,4468,5171,7683,6290,250.276,257.577,236.916,256.664,329.032,286.270
ENSG00000092203,TOX4,0,0.178459869723671,0.0509613480585989,6.65311495515746,0.0276894703217144,2050,1974,1821,2127,2443,2385,93.934,95.431,96.559,105.574,104.624,108.546
ENSG00000111707,SUDS3,0,-0.203257717173059,0.050975509703811,6.46112891378601,0.0277007000027089,1999,1944,1892,1616,1991,1737,91.597,93.981,100.324,80.211,85.266,79.054
ENSG00000108106,UBE2S,0,-0.222019016797059,0.0510098478650231,7.21391453498639,0.0277228972065316,3623,3409,2905,2419,3513,3087,166.011,164.805,154.038,120.068,150.447,140.495
ENSG00000160062,ZBTB8A,0,0.54728351333554,0.0511467939271511,3.489364376334,0.0278008717615125,181,201,188,347,268,274,8.294,9.717,9.969,17.223,11.477,12.470
ENSG00000074356,NCBP3,0,0.263227104896146,0.0511480538715212,6.80513569131596,0.0278051036268276,2292,2119,1906,2061,2925,3080,105.023,102.441,101.066,102.298,125.266,140.177
ENSG00000008130,NADK,0,-0.213255929003355,0.0511825387503236,6.3744907245633,0.0278273997089138,1988,1988,1569,1481,1753,1780,91.093,96.108,83.196,73.510,75.074,81.011
ENSG00000119632,IFI27L2,0,0.575128685696559,0.0511879036347085,4.86372968495293,0.0278338663245318,618,455,413,928,678,730,28.318,21.997,21.899,46.062,29.036,33.224
ENSG00000147872,PLIN2,0,-0.217565776646294,0.0511954232184112,5.75776425900326,0.0278415054700957,1238,1203,1159,1029,1172,1058,56.727,58.158,61.456,51.075,50.192,48.152
ENSG00000053524,MCF2L2,0,0.440029244543254,0.0512525782606851,3.10795702544768,0.0278761422537138,167,166,124,234,222,199,7.652,8.025,6.575,11.615,9.507,9.057
ENSG00000139514,SLC7A1,0,-0.367003866654505,0.0512589450470383,7.3974654057504,0.0278831598438952,4226,4025,3592,2277,3754,3867,193.641,194.585,190.466,113.020,160.769,175.995
ENSG00000112759,SLC29A1,0,-0.342411521182434,0.0513412287623988,7.2103761206479,0.0279350402822317,3489,3584,3228,2068,3295,3372,159.871,173.265,171.165,102.646,141.111,153.466
ENSG00000167562,ZNF701,0,0.280784074114569,0.0513412287623988,3.50905718100835,0.0279337758207982,220,221,197,221,296,302,10.081,10.684,10.446,10.969,12.676,13.745
ENSG00000105810,CDK6,0,0.373539284864954,0.0513505146212994,8.86058956308093,0.0279436538303285,8475,7914,8831,8416,14129,12601,388.336,382.595,468.265,417.731,605.087,573.496
ENSG00000248905,FMN1,0,1.21714181354707,0.0513942527771284,4.07834115772052,0.0279710191258602,268,227,188,921,599,321,12.280,10.974,9.969,45.714,25.653,14.609
ENSG00000147118,ZNF182,0,0.235338595161054,0.0514681361216514,4.02238708013652,0.0280147989194759,345,293,288,334,414,399,15.808,14.165,15.271,16.578,17.730,18.159
ENSG00000179091,CYC1,0,-0.213260529219061,0.0514704106914902,6.76132146930429,0.0280196063750484,2591,2516,2127,2085,2311,2144,118.723,121.634,112.784,103.490,98.971,97.578
